symbol,date,open,high,low,close,volume,market_cap,exchange,currency,source_url
TEST_H,2026-01-13,18.4,18.951999999999998,17.848,18.584,2000000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-14,18.8,19.928,18.424,19.552000000000003,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-15,19.200000000000003,20.352000000000004,18.816000000000003,19.968000000000004,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-16,19.6,20.776000000000003,19.208000000000002,20.384000000000004,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-19,20.0,21.200000000000003,19.6,20.8,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-20,20.4,21.624,19.991999999999997,21.215999999999998,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-21,20.8,22.048000000000002,20.384,21.632,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-22,21.200000000000003,22.472000000000005,20.776000000000003,22.048000000000005,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_H,2026-01-23,21.6,22.896000000000004,21.168,22.464000000000002,450000,31000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2025-12-15,3.0,3.3600000000000003,2.82,3.24,600000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2025-12-16,3.05,3.416,2.8669999999999995,3.294,604000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2025-12-17,3.1,3.4720000000000004,2.9139999999999997,3.3480000000000003,608000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2025-12-18,3.15,3.528,2.961,3.402,612000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2025-12-19,3.2,3.5840000000000005,3.008,3.4560000000000004,616000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2025-12-22,3.25,3.6400000000000006,3.0549999999999997,3.5100000000000002,620000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2025-12-23,3.3,3.696,3.102,3.564,624000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2025-12-24,3.35,3.7520000000000007,3.149,3.6180000000000003,628000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2025-12-25,3.4,3.8080000000000003,3.1959999999999997,3.672,632000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2025-12-26,3.45,3.8640000000000008,3.243,3.7260000000000004,636000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2025-12-29,3.5,3.9200000000000004,3.29,3.7800000000000002,640000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2025-12-30,3.55,3.976,3.3369999999999997,3.834,644000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2025-12-31,3.6,4.032000000000001,3.384,3.8880000000000003,648000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-01,3.65,4.088,3.4309999999999996,3.942,652000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-02,3.7,4.144000000000001,3.4779999999999998,3.9960000000000004,656000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-05,3.75,4.2,3.525,4.050000000000001,660000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-06,3.8,4.256,3.5719999999999996,4.104,664000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-07,3.85,4.312,3.6189999999999998,4.158,668000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-08,3.9,4.992,4.095,4.836,4500000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-09,3.95,4.424,3.713,4.266000000000001,676000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-12,4.0,4.48,3.76,4.32,680000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-13,4.05,4.2525,3.9284999999999997,4.1715,1000000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-14,4.1,4.592,3.8539999999999996,4.428,688000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-15,4.15,4.648000000000001,3.9010000000000002,4.482000000000001,692000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-16,4.2,4.704000000000001,3.948,4.5360000000000005,696000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-19,4.25,4.760000000000001,3.9949999999999997,4.59,700000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-20,4.3,4.816,4.042,4.644,704000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-21,4.35,4.872,4.0889999999999995,4.6979999999999995,708000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-22,4.4,4.928000000000001,4.136,4.752000000000001,712000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_I,2026-01-23,4.45,4.984000000000001,4.183,4.806000000000001,716000,6000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2025-12-15,200.0,200.8,199.2,200.2,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2025-12-16,200.08,200.88032,199.27968,200.28008,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2025-12-17,200.16,200.96063999999998,199.35936,200.36015999999998,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2025-12-18,200.24,201.04096,199.43904,200.44024,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2025-12-19,200.32,201.12127999999998,199.51872,200.52031999999997,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2025-12-22,200.4,201.2016,199.5984,200.60039999999998,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2025-12-23,200.48,201.28191999999999,199.67808,200.68047999999996,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2025-12-24,200.56,201.36224,199.75776,200.76055999999997,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2025-12-25,200.64,201.44256,199.83744,200.84063999999995,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2025-12-26,200.72,201.52288,199.91712,200.92072,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2025-12-29,200.8,201.60320000000002,199.9968,201.0008,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2025-12-30,200.88,201.68352,200.07648,201.08087999999998,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2025-12-31,200.96,201.76384000000002,200.15616,201.16096,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-01,201.04,201.84416,200.23584,201.24103999999997,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-02,201.12,201.92448000000002,200.31552,201.32111999999998,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-05,201.2,202.0048,200.3952,201.40119999999996,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-06,201.28,202.08512,200.47488,201.48127999999997,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-07,201.36,202.16544000000002,200.55456,201.56135999999998,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-08,201.44,203.4544,200.4328,202.64864,5000000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-09,201.52,202.32608000000002,200.71392,201.72152,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-12,201.6,202.4064,200.7936,201.80159999999998,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-13,201.68,202.08336,201.27664000000001,201.88168,4000000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-14,201.76,202.56704,200.95296,201.96175999999997,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-15,201.84,202.64736,201.03264000000001,202.04183999999998,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-16,201.92,202.72768,201.11231999999998,202.12191999999996,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-19,202.0,202.808,201.192,202.20199999999997,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-20,202.08,202.88832000000002,201.27168,202.28207999999998,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-21,202.16,202.96864,201.35136,202.36215999999996,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-22,202.24,203.04896000000002,201.43104,202.44224,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
TEST_J,2026-01-23,202.32,203.12928,201.51072,202.52231999999998,4500000,50000000000,SYN,USD,https://fixture.local/synthetic
